# Mean DMX value = +2.634809e-05 
# Uncertainty in average DM = 8.82730e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
57541.1880 -2.5398388e-04 3.746e-05 57541.1276 57541.2483 DMX_0141 
57548.1978 -1.9532237e-04 5.243e-05 57548.1373 57548.2583 DMX_0142 
57554.1880 -1.9334017e-04 3.433e-05 57554.1277 57554.2484 DMX_0143 
57561.1584 -1.9279142e-04 3.056e-05 57561.0858 57561.2310 DMX_0144 
57564.1227 -1.9265446e-04 3.326e-05 57564.0637 57564.1817 DMX_0145 
57574.1098 -2.4015427e-04 3.180e-05 57574.0509 57574.1688 DMX_0146 
57581.1181 -1.3624033e-04 3.142e-05 57581.0616 57581.1746 DMX_0147 
57587.0569 -1.1632635e-04 3.355e-05 57586.9978 57587.1159 DMX_0148 
57589.0974 -1.2412202e-04 3.369e-05 57589.0378 57589.1569 DMX_0149 
57597.0592 -2.6593606e-06 3.922e-05 57597.0004 57597.1179 DMX_0150 
57607.0030 -1.3002989e-04 3.540e-05 57606.9439 57607.0621 DMX_0151 
57609.0342 -1.1866015e-04 3.059e-05 57608.9739 57609.0945 DMX_0152 
57616.0139 -9.4005086e-05 3.549e-05 57615.9540 57616.0739 DMX_0153 
57623.0030 -1.4653253e-04 3.666e-05 57622.9389 57623.0671 DMX_0154 
57627.9448 -9.0227088e-05 3.271e-05 57627.8857 57628.0039 DMX_0155 
57638.9318 -1.6715247e-04 3.058e-05 57638.8728 57638.9908 DMX_0156 
57645.9418 -8.6959356e-05 3.122e-05 57645.8822 57646.0014 DMX_0157 
57648.8904 -1.5180057e-04 3.021e-05 57648.8313 57648.9495 DMX_0158 
57663.8914 -5.4772840e-05 3.468e-05 57663.8323 57663.9506 DMX_0159 
57669.8304 -8.2765228e-05 3.770e-05 57669.7713 57669.8894 DMX_0160 
57671.8678 -7.8377281e-05 3.233e-05 57671.8079 57671.9276 DMX_0161 
57677.8470 -6.1173203e-05 2.695e-05 57677.7881 57677.9058 DMX_0162 
57678.8269 -7.3327211e-05 2.815e-05 57678.7686 57678.8852 DMX_0163 
57685.8312 -9.0269712e-05 2.698e-05 57685.7750 57685.8873 DMX_0164 
57700.7456 +5.2930258e-05 3.888e-05 57700.6865 57700.8046 DMX_0165 
57704.7810 -6.0357346e-05 3.069e-05 57704.7162 57704.8458 DMX_0166 
57712.7503 -5.0895451e-05 3.050e-05 57712.6895 57712.8112 DMX_0167 
57716.7498 -3.1593377e-05 4.305e-05 57716.6850 57716.8146 DMX_0168 
57717.6991 -4.2781846e-05 3.755e-05 57717.6400 57717.7582 DMX_0169 
57727.7251 -7.8998183e-05 3.692e-05 57727.6650 57727.7851 DMX_0170 
57739.6408 -2.9086323e-05 3.185e-05 57739.5818 57739.6997 DMX_0171 
57740.6542 +6.0136326e-05 4.675e-05 57740.6042 57740.7042 DMX_0172 
57748.6174 -3.7479004e-05 3.650e-05 57748.5575 57748.6772 DMX_0173 
57755.6063 -9.8986057e-06 3.064e-05 57755.5424 57755.6701 DMX_0174 
57767.5627 +3.4289822e-05 4.103e-05 57767.5036 57767.6217 DMX_0175 
57769.5779 -3.0359717e-05 3.397e-05 57769.5184 57769.6375 DMX_0176 
57775.5452 +8.3850026e-05 1.144e-04 57775.4913 57775.5992 DMX_0177 
57788.5053 -1.2676921e-05 2.636e-05 57788.4462 57788.5643 DMX_0178 
57800.4718 +1.2873005e-05 3.532e-05 57800.4150 57800.5285 DMX_0179 
57809.4678 -1.2992223e-04 4.520e-05 57809.4057 57809.5298 DMX_0180 
57811.4463 -1.4444853e-04 3.004e-05 57811.3891 57811.5034 DMX_0181 
57824.4114 -9.3634364e-05 3.804e-05 57824.3523 57824.4705 DMX_0182 
57833.4227 -1.1803982e-04 3.331e-05 57833.3638 57833.4817 DMX_0183 
57850.3334 -8.1527302e-05 3.563e-05 57850.2785 57850.3884 DMX_0184 
57852.3340 -7.5546391e-05 3.378e-05 57852.2749 57852.3931 DMX_0185 
57855.3215 -9.4173626e-05 3.866e-05 57855.2648 57855.3782 DMX_0186 
57863.3005 -9.2290579e-05 4.013e-05 57863.2427 57863.3584 DMX_0187 
57870.2793 -1.2543127e-04 3.066e-05 57870.2212 57870.3375 DMX_0188 
57871.2794 -1.1558076e-04 3.218e-05 57871.2203 57871.3384 DMX_0189 
57876.2671 -1.4095453e-04 3.628e-05 57876.2075 57876.3268 DMX_0190 
57885.2420 -2.2421441e-04 3.070e-05 57885.1871 57885.2969 DMX_0191 
57892.2366 -1.2780069e-04 3.925e-05 57892.1866 57892.2866 DMX_0192 
57893.2186 -1.0622214e-04 2.901e-05 57893.1595 57893.2777 DMX_0193 
57901.1950 -1.9003899e-04 3.200e-05 57901.1366 57901.2534 DMX_0194 
57906.2380 -1.9613594e-04 4.881e-05 57906.1880 57906.2880 DMX_0195 
57910.2213 -4.7475363e-05 3.938e-05 57910.1661 57910.2766 DMX_0196 
57914.1613 -8.7733978e-05 3.514e-05 57914.1021 57914.2204 DMX_0197 
57921.1543 -1.1400608e-04 3.551e-05 57921.0949 57921.2136 DMX_0198 
57925.1354 -1.6062965e-04 3.146e-05 57925.0771 57925.1938 DMX_0199 
57931.1262 -1.4024291e-04 3.315e-05 57931.0670 57931.1855 DMX_0200 
57936.1107 -1.4392900e-04 4.104e-05 57936.0607 57936.1607 DMX_0201 
57949.0729 -1.0045252e-04 3.909e-05 57949.0125 57949.1333 DMX_0202 
57953.0551 -1.3692422e-04 3.811e-05 57953.0051 57953.1051 DMX_0203 
57958.0416 -5.3470982e-05 4.366e-05 57957.9852 57958.0981 DMX_0204 
58467.6654 -1.7806060e-04 3.944e-05 58467.6074 58467.7233 DMX_0205 
58468.6401 -1.3096477e-04 4.484e-05 58468.5807 58468.6995 DMX_0206 
58476.6604 -1.0934393e-04 4.754e-05 58476.6013 58476.7195 DMX_0207 
58482.6365 -7.4302004e-05 3.683e-05 58482.5786 58482.6945 DMX_0208 
58509.5323 -1.3832284e-04 3.836e-05 58509.4823 58509.5823 DMX_0209 
58515.5107 -1.8715521e-04 3.009e-05 58515.4548 58515.5666 DMX_0210 
58525.4782 -2.1761795e-04 2.880e-05 58525.4224 58525.5341 DMX_0211 
