# Mean DMX value = -8.681356e-05 
# Uncertainty in average DM = 1.48301e-05 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
56722.5248 +1.1610537e-05 2.418e-05 56720.4837 56724.5658 DMX_0105 
56736.5160 +5.3283359e-05 1.947e-05 56733.5070 56739.5250 DMX_0106 
56747.5561 +3.0914381e-05 3.293e-05 56747.5061 56747.6061 DMX_0107 
56754.5449 -2.9870490e-05 5.710e-05 56754.4949 56754.5949 DMX_0108 
56762.4987 +4.5927270e-05 1.209e-05 56761.4214 56763.5760 DMX_0109 
56782.3664 -1.3012568e-05 3.569e-05 56782.3164 56782.4164 DMX_0110 
56790.9236 +3.2083064e-05 8.471e-06 56789.3688 56792.4783 DMX_0111 
56800.4290 -2.9999360e-05 4.087e-05 56800.3790 56800.4790 DMX_0112 
56819.2998 +1.4418297e-06 3.418e-05 56817.2650 56821.3345 DMX_0113 
56828.8536 +3.7899798e-05 1.203e-05 56828.2992 56829.4080 DMX_0114 
56841.2520 +3.6964238e-05 3.097e-05 56838.2746 56844.2293 DMX_0115 
56850.1976 +6.1221896e-06 1.410e-05 56849.1093 56851.2860 DMX_0116 
56869.2140 +4.6016615e-05 2.822e-05 56866.1758 56872.2521 DMX_0117 
56877.1902 +4.1277764e-05 1.301e-04 56877.1402 56877.2402 DMX_0118 
56886.1211 +1.4136680e-05 1.013e-05 56886.0711 56886.1711 DMX_0119 
56894.1332 +1.8388310e-05 1.198e-05 56894.0832 56894.1832 DMX_0120 
56905.9942 +5.6211567e-05 4.144e-05 56905.9442 56906.0442 DMX_0121 
56913.0235 +1.6982148e-05 3.934e-05 56912.9735 56913.0735 DMX_0122 
56924.5146 +2.0448777e-06 1.149e-05 56921.9658 56927.0635 DMX_0123 
56940.4557 +3.4807944e-06 2.928e-05 56937.9004 56943.0111 DMX_0124 
56947.4696 +2.2621973e-05 1.007e-05 56945.9544 56948.9848 DMX_0125 
56959.4300 +2.7992102e-05 3.637e-05 56956.8383 56962.0216 DMX_0126 
56974.9419 -1.1832623e-06 1.639e-05 56971.9005 56977.9833 DMX_0127 
56978.8689 -1.4810720e-05 4.354e-05 56978.8118 56978.9261 DMX_0128 
56985.9087 +9.9667819e-05 6.703e-05 56985.8587 56985.9587 DMX_0129 
56992.8270 +2.8311173e-05 3.301e-05 56992.7770 56992.8770 DMX_0130 
57005.7729 +1.6771524e-04 4.669e-05 57005.7229 57005.8229 DMX_0131 
57011.7636 +1.1395409e-04 4.844e-05 57011.7136 57011.8136 DMX_0132 
57012.7872 +1.2174155e-04 1.487e-05 57012.7372 57012.8372 DMX_0133 
57022.2728 +1.1010311e-04 3.027e-05 57019.6918 57024.8538 DMX_0134 
57034.7010 +1.2190503e-04 5.054e-05 57034.6510 57034.7510 DMX_0135 
57040.7565 +2.8338486e-04 1.017e-05 57040.7065 57040.8065 DMX_0136 
57041.7593 +2.7854381e-04 2.936e-05 57041.7093 57041.8093 DMX_0137 
57047.7414 +8.0952534e-05 7.620e-05 57047.6914 57047.7914 DMX_0138 
57054.7374 -5.5819611e-05 3.149e-05 57054.6811 57054.7938 DMX_0139 
57062.6998 -2.7563117e-05 3.755e-05 57062.6498 57062.7498 DMX_0140 
57069.6754 +2.3194713e-04 1.852e-04 57069.6254 57069.7254 DMX_0141 
57079.6008 -5.6667709e-05 1.134e-05 57078.5596 57080.6421 DMX_0142 
57092.5387 -8.1861068e-05 2.842e-05 57090.4944 57094.5830 DMX_0143 
57102.0496 -1.1994639e-04 1.007e-05 57101.4663 57102.6328 DMX_0144 
57115.4913 -1.7655407e-04 3.769e-05 57115.4413 57115.5413 DMX_0145 
57123.4713 -1.6355279e-04 3.140e-05 57123.4213 57123.5213 DMX_0146 
57133.9674 -1.4843599e-04 1.325e-05 57131.3936 57136.5412 DMX_0147 
57153.4514 -1.7694717e-04 3.076e-05 57153.4014 57153.5014 DMX_0148 
57161.8713 -1.6720860e-04 1.061e-05 57161.3228 57162.4199 DMX_0149 
57173.3878 -1.3926657e-04 3.436e-05 57173.3378 57173.4378 DMX_0150 
57181.3480 -2.0657867e-04 3.352e-05 57181.2980 57181.3980 DMX_0151 
57191.3273 -1.8712438e-04 1.362e-05 57188.3160 57194.3386 DMX_0152 
57201.2727 -2.2199072e-04 3.188e-05 57201.2227 57201.3227 DMX_0153 
57218.7369 -2.5072875e-04 3.794e-05 57216.1514 57221.3225 DMX_0154 
57229.1726 -2.0635901e-04 3.870e-05 57229.1226 57229.2226 DMX_0155 
57237.1483 -1.9296267e-04 4.151e-05 57237.0983 57237.1983 DMX_0156 
57260.6124 -2.2093130e-04 2.483e-05 57258.0170 57263.2079 DMX_0157 
57269.0727 -2.5692666e-04 1.918e-04 57269.0227 57269.1227 DMX_0158 
57277.0574 -1.3139400e-04 4.494e-05 57277.0074 57277.1074 DMX_0159 
57287.0150 -1.4231665e-04 1.014e-05 57284.9650 57289.0650 DMX_0160 
57295.9895 -1.5753902e-04 3.359e-05 57293.8945 57298.0846 DMX_0161 
57317.8903 -1.7401473e-04 1.047e-05 57315.8634 57319.9173 DMX_0162 
57328.9085 -1.9828940e-04 3.998e-05 57326.9105 57330.9065 DMX_0163 
