# Mean DMX value = +1.556100e-05 
# Uncertainty in average DM = 1.49843e-03 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
58642.2544 +9.4766234e-04 8.374e-05 58642.1964 58642.3124 DMX_0135 
58683.1448 +9.8158091e-04 7.664e-05 58683.0863 58683.2032 DMX_0136 
58730.0196 +8.5322150e-04 7.510e-05 58729.9607 58730.0785 DMX_0137 
58747.9672 +8.1784457e-04 7.295e-05 58747.9089 58748.0256 DMX_0138 
58765.9182 +8.2141470e-04 8.576e-05 58765.8599 58765.9764 DMX_0139 
58790.8514 +7.9158837e-04 7.379e-05 58790.7934 58790.9094 DMX_0140 
58810.8414 +7.8127938e-04 7.847e-05 58810.7847 58810.8981 DMX_0141 
58880.6195 +5.4379354e-04 3.541e-04 58880.5695 58880.6695 DMX_0142 
58943.4613 +3.8375095e-04 7.343e-05 58943.4025 58943.5202 DMX_0143 
58964.4065 +2.3170678e-04 7.187e-05 58964.3480 58964.4650 DMX_0144 
59007.3079 +2.6399001e-04 8.520e-05 59007.2494 59007.3663 DMX_0145 
59030.2434 +2.4765998e-04 7.892e-05 59030.1870 59030.2998 DMX_0146 
59051.1568 +2.3820060e-04 7.990e-05 59051.0987 59051.2149 DMX_0147 
