# Mean DMX value = +2.817031e-06 
# Uncertainty in average DM = 2.55148e-04 
# Columns: DMXEP DMX_value DMX_var_err DMXR1 DMXR2 DMX_bin 
58272.3579 -1.1498755e-03 3.802e-05 58271.8074 58272.9083 DMX_0152 
58301.2745 -1.1499931e-03 3.664e-05 58300.7246 58301.8244 DMX_0153 
58335.1357 -1.1334126e-03 3.532e-05 58334.5788 58335.6927 DMX_0154 
58365.0344 -1.1146656e-03 3.476e-05 58364.4948 58365.5739 DMX_0155 
58396.9516 -1.1118567e-03 3.736e-05 58396.4027 58397.5005 DMX_0156 
58424.8648 -1.1296044e-03 3.398e-05 58424.3270 58425.4026 DMX_0157 
58459.7764 -1.1706468e-03 3.489e-05 58459.2259 58460.3269 DMX_0158 
58489.6924 -1.2959090e-03 3.456e-05 58489.1441 58490.2406 DMX_0159 
58517.6317 -1.4168832e-03 3.147e-05 58517.0883 58518.1751 DMX_0160 
58544.5484 -1.4779582e-03 3.265e-05 58543.9962 58545.1007 DMX_0161 
58581.4464 -1.5333965e-03 2.868e-05 58579.9008 58582.9919 DMX_0162 
58605.8604 -1.8102342e-03 1.576e-04 58605.8104 58605.9104 DMX_0163 
58636.2978 -1.4349979e-03 3.635e-05 58635.7501 58636.8455 DMX_0164 
58671.2078 -1.2508245e-03 4.247e-05 58670.6648 58671.7508 DMX_0165 
58699.1187 -1.3550504e-03 3.473e-05 58698.5680 58699.6694 DMX_0166 
58729.0351 -1.3148206e-03 3.779e-05 58728.4860 58729.5841 DMX_0167 
58762.4300 -1.2676397e-03 3.576e-05 58762.3800 58762.4800 DMX_0168 
58787.8979 -1.3485832e-03 3.393e-05 58787.3481 58788.4478 DMX_0169 
58819.7984 -1.3592877e-03 3.333e-05 58819.2724 58820.3244 DMX_0170 
58850.2011 -1.3648296e-03 3.701e-05 58849.1514 58851.2509 DMX_0171 
58879.6183 -1.4945107e-03 4.046e-05 58879.0692 58880.1674 DMX_0172 
58907.5435 -1.5330128e-03 3.882e-05 58907.0031 58908.0839 DMX_0173 
58942.4674 -1.5692104e-03 4.416e-05 58941.9339 58943.0010 DMX_0174 
